Temperature,Humidity,Pressure,Vibration,TEMPF,HUMIDITY,PRESSURE,VIBRATIONH
,,,,20.778930,77.345842,1003.714883,-0.343167
,,,,20.980757,74.177964,1031.745891,-0.179333
,,,,21.112685,68.252240,1026.990124,-0.895042
,,,,20.694770,76.141943,1004.800827,0.204697
,,,,20.247017,71.739602,1006.044143,0.267504
,,,,20.592588,66.736935,1010.266207,-0.511869
,,,,20.687543,69.468042,1013.796082,0.429000
,,,,21.125545,66.205034,1025.266649,-0.076400
,,,,20.336302,76.024823,1017.935376,-1.186217
,,,,20.862753,69.581165,1006.554553,0.146838
,,,,20.977227,70.424905,1000.024840,-0.690639
,,,,20.596025,79.816498,1021.694965,-0.874046
,,,,20.741039,67.249620,1009.384746,-0.463513
,,,,20.124400,64.625692,1022.359005,-0.570574
,,,,20.679569,71.579620,1002.126839,0.086479
,,,,20.165202,73.545644,1005.601857,-0.008354
,,,,21.112877,72.085303,1015.339935,0.668193
,,,,20.493538,73.516545,1005.181245,1.196981
,,,,20.429915,81.790183,1024.057158,0.259943
,,,,21.099513,76.314754,1003.734179,-0.320574
,,,,20.934663,78.130507,1018.469610,0.143186
,,,,20.536476,68.973323,1022.041243,-0.291748
,,,,20.939078,77.630771,1024.042265,0.461357
,,,,20.754978,73.538684,1007.931024,0.353606
,,,,20.477538,75.646301,1021.921565,-0.353109
,,,,21.284136,64.640762,1019.375776,0.088222
,,,,20.864702,76.292828,1020.724782,0.126014
,,,,20.941936,80.661964,1016.793098,-0.876436
,,,,20.942934,71.851959,1001.714924,0.121466
,,,,20.985323,74.827636,1017.869009,-0.713016
,,,,20.608008,66.881992,1023.556410,0.307695
,,,,21.098744,69.035947,1000.735606,-0.549191
,,,,21.020405,75.064500,1014.185978,-0.553179
,,,,21.278280,66.108085,1014.942298,-0.542248
,,,,20.726753,77.334359,1006.019166,0.591110
,,,,20.567855,80.834289,1000.049742,-0.453228
,,,,20.623490,78.902526,1003.897927,-0.557126
,,,,21.304057,74.166808,1006.357700,-1.262611
,,,,21.309911,70.382952,1010.959180,-0.219490
,,,,21.107705,70.031078,1014.540609,0.272313
,,,,20.357429,71.218363,1023.082580,0.159336
,,,,20.215364,67.406450,1000.371311,-0.589301
,,,,20.443869,73.160424,1007.037961,-1.020754
,,,,21.070859,83.338653,1012.384594,-0.595749
,,,,20.728553,69.765259,999.272242,-0.069691
,,,,20.872032,74.186676,1011.509185,-0.786451
,,,,21.044430,76.549859,1021.628678,-0.712385
,,,,20.800442,76.307856,1007.291325,-0.335659
,,,,20.787152,78.007858,1012.452067,-0.053842
,,,,20.429519,72.611452,993.609866,0.162143
,,,,20.467574,76.247410,994.178459,0.128101
,,,,21.020945,66.949269,1012.972390,0.155498
,,,,20.430928,72.253150,1003.657972,0.536100
,,,,20.776701,77.940362,1012.755919,-0.140339
,,,,20.950838,72.700197,1002.733570,-0.487668
,,,,20.514812,66.618278,1003.466712,-0.301593
,,,,20.152137,70.254589,996.315828,-0.486970
,,,,20.582816,76.240346,986.447161,0.390809
,,,,21.058108,80.923108,980.689818,-0.139086
,,,,20.615068,85.433291,1016.412170,1.174684
,,,,20.775165,65.510594,998.175264,-0.999662
,,,,20.822359,80.023544,1004.052332,-0.230056
,,,,20.580408,83.243046,1015.666526,-0.351804
,,,,21.218065,66.285756,1020.417014,0.127549
,,,,20.673899,68.041591,992.969980,-0.444962
,,,,20.977701,65.061473,1022.858115,0.011148
,,,,20.610976,77.605327,1012.484811,-1.029749
,,,,20.488126,74.831215,1020.781160,0.004645
,,,,20.817437,80.148043,1018.794979,-0.060786
,,,,21.253381,75.221080,1010.692487,1.084833
,,,,20.621640,77.315413,1002.003838,0.188374
,,,,21.328467,83.691955,1022.607077,-0.058065
,,,,20.466972,81.750859,1011.063825,0.025753
,,,,20.850364,66.822057,1005.987144,0.389647
,,,,20.296050,77.188925,1010.989473,-0.114870
,,,,20.588212,83.051472,1004.928389,-0.379010
,,,,20.880227,74.142195,1010.360040,-0.540446
,,,,20.403031,83.848913,1024.406689,-0.634636
,,,,20.964476,71.394089,1002.922161,-0.007912
,,,,20.371636,77.400636,1010.270917,0.364953
,,,,20.406303,74.212459,1009.222704,0.432640
,,,,21.240112,85.498604,1028.232066,-0.549424
,,,,20.899388,78.172670,1027.619876,0.101316
,,,,21.159641,85.164235,1005.243228,0.438843
,,,,20.742007,73.813966,1002.771590,0.321906
,,,,20.908807,64.178592,1020.737523,0.241485
,,,,21.030612,73.381400,1005.312244,-1.206893
,,,,20.913635,78.794072,1008.585690,0.442956
,,,,20.824487,73.372370,1020.531917,1.079368
