Temperature,Humidity,Pressure,Vibration,TEMPF,HUMIDITY,PRESSURE,VIBRATIONH
,,,,20.430241,67.679761,988.577126,0.069426
,,,,20.856484,74.860397,1005.851039,0.953678
,,,,21.598279,67.863614,1013.002546,0.561160
,,,,20.868628,73.268479,989.078842,0.551865
,,,,20.641936,66.671332,1008.380243,1.357011
,,,,20.526567,69.088060,1008.895107,-0.416460
,,,,21.325929,65.894808,1014.238109,-0.561278
,,,,20.731423,74.925520,1027.872049,0.795990
,,,,21.315892,72.909236,1022.825043,0.100648
,,,,21.213690,75.815254,1013.947794,0.123257
,,,,20.556954,72.989064,1007.141278,0.166555
,,,,21.094302,74.599330,1012.018273,-0.074439
,,,,20.743557,63.203477,1011.810115,-1.578431
,,,,20.625013,65.937638,1022.908383,0.630311
,,,,20.881571,74.898563,1016.659938,-0.240930
,,,,20.716354,72.512690,1007.677890,-0.271480
,,,,20.870467,64.011453,1011.896161,0.070450
,,,,20.791144,71.653674,1017.280962,-0.749320
,,,,21.021731,67.493325,1018.350289,0.140372
,,,,20.477642,58.677688,1028.102673,-0.162631
,,,,21.137742,67.704311,1003.572444,0.394926
,,,,20.868153,72.805974,1015.883911,-0.048167
,,,,21.114051,72.406816,1004.808828,0.214583
,,,,20.436040,81.093961,1003.062264,-0.143579
,,,,21.153187,75.343020,1020.723565,0.168641
,,,,20.875247,69.386856,1004.858936,1.134401
,,,,20.995336,76.692819,1019.828858,1.203453
,,,,20.854792,72.294642,1006.939348,-0.446741
,,,,20.704319,68.489654,1020.665069,-0.385259
,,,,20.909993,66.836108,1007.590808,-1.111263
,,,,19.990749,70.246708,1014.351382,-0.123007
,,,,20.773673,60.418357,1006.644550,-0.248444
,,,,20.289720,67.060886,996.950819,-0.258784
,,,,20.351881,78.589290,1001.879468,0.006768
,,,,20.670814,68.773364,1012.040598,0.860974
,,,,20.144393,79.662330,1005.804898,-0.765979
,,,,20.935879,78.712095,1012.592554,-0.142152
,,,,20.584571,75.227662,1009.024132,0.387308
,,,,20.063795,71.864550,1012.610397,0.292262
,,,,20.782808,72.344180,1012.776016,0.133026
,,,,20.278258,65.800731,1016.042627,-0.996473
,,,,21.023980,73.050637,992.819946,0.801801
,,,,20.934750,68.996112,1021.686387,-0.056173
,,,,20.767730,70.172928,1006.344980,0.496120
,,,,20.899870,79.481042,1015.024723,-0.445132
,,,,21.057551,66.583610,1003.842395,0.279296
,,,,20.288154,75.705480,1007.980316,-0.796424
,,,,20.474218,72.452287,1005.662358,-0.141587
,,,,21.171482,87.221890,1010.597436,0.348413
,,,,20.440889,72.994316,1018.476387,0.095999
,,,,20.956018,74.056359,1004.827936,0.066544
,,,,20.939087,72.818334,1003.122711,0.782584
,,,,20.393378,72.116874,1014.516046,-0.569114
,,,,20.782637,71.221322,1029.419208,-0.478369
,,,,21.099016,73.021852,1013.686429,1.080150
,,,,20.844816,74.410134,1019.667497,-0.576258
,,,,21.061046,66.739261,1025.588212,1.331140
,,,,20.700284,76.212476,1013.319402,-0.129704
,,,,20.792137,80.685191,1006.882809,-0.447795
,,,,21.225430,73.525004,1010.749848,0.244156
,,,,20.790313,71.847409,1016.106987,1.047858
,,,,20.506836,64.599516,994.592827,0.287614
,,,,20.486522,70.523184,1033.509189,0.725001
,,,,20.472818,66.041699,999.880052,0.063121
,,,,21.303315,73.982660,1008.133140,0.043344
,,,,21.159824,70.553864,1021.245254,-1.205389
,,,,21.121987,73.405873,1000.677490,0.485409
,,,,20.512428,82.923097,1016.012263,-0.365781
,,,,20.794164,76.023041,1017.507940,1.218258
,,,,20.723060,71.905414,994.427302,1.040484
,,,,20.555563,68.147352,992.007482,0.265405
,,,,20.462568,67.619469,1004.531386,0.267411
,,,,20.655052,75.321120,1007.815165,-0.739794
,,,,21.278719,70.809298,996.536273,-0.499617
,,,,21.044577,79.942074,1014.547485,-0.783660
,,,,20.981973,61.696206,1011.691912,-0.129816
,,,,21.054768,66.710677,1024.660965,1.455384
,,,,20.534403,79.392318,998.425549,0.630086
,,,,21.378732,73.859749,1015.936272,-0.121512
,,,,21.163381,67.157273,998.239160,0.612313
,,,,20.871742,78.515258,1053.806500,-0.695680
,,,,20.438979,78.565476,1010.133503,-1.023785
,,,,20.606629,72.204318,1025.647324,-0.593511
,,,,20.359915,65.447536,1016.599007,0.022567
,,,,21.008501,70.560766,1023.770903,-0.041538
,,,,20.105934,73.076654,1003.029409,0.775276
,,,,20.202746,74.637291,1013.303749,0.298786
,,,,21.164048,80.336247,1012.807733,-0.010710
,,,,20.827740,74.489856,1006.276278,-0.449248
,,,,21.006196,75.184854,1020.126766,-0.115164
,,,,20.918036,70.992709,1011.986954,-0.212782
,,,,20.746128,80.546867,1007.265314,-0.512447
,,,,20.328084,75.917937,1002.318234,0.629756
,,,,20.526466,70.958442,993.372230,-1.548222
