Temperature,Humidity,Pressure,Vibration,TEMPF,HUMIDITY,PRESSURE,VIBRATIONH
,,,,20.640717,80.024532,1017.095376,-1.087123
,,,,20.498807,70.245243,1017.078319,-0.567701
,,,,20.614935,74.755223,1011.366069,-0.057723
,,,,21.019989,71.796212,1027.122664,-0.745686
,,,,20.814220,67.669990,1000.599944,1.133069
,,,,21.104622,75.270989,996.603562,-0.527716
,,,,21.157519,74.530866,1006.572856,0.135126
,,,,20.709560,71.716984,1007.275753,-0.100919
,,,,20.637520,75.661935,1010.716104,-1.479351
,,,,20.587096,75.732772,1014.381828,0.085201
,,,,20.303513,65.633885,1006.782916,-0.125236
,,,,20.640557,67.365599,1013.873755,-0.489525
,,,,20.802183,71.494326,1015.489565,0.687604
,,,,20.913257,77.195852,1028.599955,0.218603
,,,,20.405576,74.599770,1015.162424,-0.177143
,,,,21.498866,80.134597,1013.034514,0.838160
,,,,20.464681,73.509631,1014.192426,-0.598716
,,,,20.867202,74.936290,998.965788,1.043023
,,,,20.871543,67.156754,1001.993396,0.582470
,,,,20.795022,70.765699,1005.933127,-0.958522
,,,,20.964179,74.470538,1009.965250,0.340422
,,,,20.954581,83.417650,1011.179581,0.674385
,,,,21.109728,80.928426,1013.440067,-0.096394
,,,,20.758451,77.553050,1012.173285,0.203687
,,,,20.706257,76.760601,996.485394,0.204028
,,,,20.900665,73.372251,993.751995,-0.566545
,,,,20.956897,82.073298,1009.940750,0.555045
,,,,20.724246,59.493018,1003.466029,-0.930381
,,,,20.701838,74.000487,1017.331993,-0.317542
,,,,20.723326,76.440936,1015.928642,0.922850
,,,,20.845142,74.307800,1017.296402,0.104322
,,,,20.242191,70.044394,1027.202217,-0.298569
,,,,20.697435,79.330672,1007.867744,0.617964
,,,,20.703417,78.222898,1010.485634,-0.757390
,,,,20.882101,73.711706,1024.627742,1.442846
,,,,20.447151,69.613697,1006.841901,-1.093713
,,,,20.715196,84.326748,1009.832189,0.124057
,,,,21.249231,72.511020,1012.967775,-0.083186
,,,,20.618864,71.681782,1008.578795,-0.163173
,,,,20.337407,76.590691,1003.832480,-0.265853
,,,,20.690714,66.038834,1002.168501,-0.202878
,,,,20.960081,74.108174,1018.131271,-0.998704
,,,,20.788890,74.772940,1004.226483,-0.131107
,,,,20.587876,71.219423,1016.730170,-0.140849
,,,,20.991842,71.955877,1016.134625,-0.391201
,,,,21.027552,71.016280,1022.269291,0.186009
,,,,20.991896,74.287584,1010.969163,0.457557
,,,,20.756627,82.246930,1018.078972,0.268335
,,,,20.972273,67.131869,1012.455716,-1.261441
,,,,20.839264,74.232937,997.244102,-0.055112
,,,,20.774721,70.938143,1000.128766,-0.307305
,,,,20.876621,64.954341,1036.951635,-0.279484
,,,,20.316759,81.045251,1025.438403,0.175597
,,,,20.693335,68.387306,999.353391,-0.513448
,,,,20.888695,70.693535,1013.411241,0.622177
,,,,20.917019,68.187005,1009.259911,-0.342497
,,,,21.239419,68.819911,1003.591345,-0.006014
,,,,20.225613,74.957987,1023.137401,-0.424533
,,,,21.186545,76.282367,1028.783633,1.527523
,,,,21.697478,68.151029,1012.243500,-0.186989
,,,,20.678167,70.859176,1016.210433,-0.089637
,,,,20.986608,60.065443,999.634746,-0.120779
,,,,20.800141,68.849997,1024.043032,0.900768
,,,,20.721284,69.379626,1016.817876,0.200149
,,,,20.583809,67.643419,1015.589328,-0.736885
,,,,20.582443,69.562667,995.888373,0.066839
,,,,21.046872,84.312601,1032.690444,0.823149
,,,,20.358636,76.429719,1014.220595,-0.255097
,,,,20.454068,70.959133,1013.722523,-0.266007
,,,,20.850673,81.188745,1001.058864,-0.170127
,,,,20.942363,76.214484,1003.169883,0.232471
,,,,20.898956,86.246011,1006.912800,0.009409
,,,,20.704903,70.717034,1012.841138,0.016149
,,,,20.692361,84.429289,1024.976915,0.170319
,,,,20.853506,65.359695,1002.345946,-0.678181
,,,,20.758749,75.252197,991.979325,-0.514844
,,,,21.444032,69.980611,1010.902807,1.006230
,,,,20.372295,66.406125,1001.953558,-0.280529
,,,,20.458677,64.834998,1007.080386,0.457646
,,,,20.737187,80.051867,1020.120525,0.260627
,,,,21.159096,74.984548,1013.671995,0.639831
,,,,20.233932,69.253691,1025.485107,0.338415
,,,,20.666446,74.880482,995.564389,0.723515
,,,,20.857005,71.037856,1012.632863,-0.691271
,,,,20.659309,58.038915,1015.440733,0.395461
,,,,20.586100,60.447612,1012.027669,0.019183
,,,,20.881631,58.704094,1007.026585,1.033786
,,,,20.644790,71.678756,1021.673373,0.421029
,,,,20.773120,74.501466,1018.264862,0.527107
,,,,20.627298,71.483826,1002.216926,0.178372
,,,,20.789626,69.500067,1014.073864,0.475288
,,,,20.708945,61.394557,1012.901473,0.314492
,,,,20.580305,64.208654,1010.140319,0.073972
,,,,20.655941,69.718954,1008.617997,-0.399251
,,,,20.979114,62.873742,1033.209609,1.112526
,,,,20.943520,82.079820,1008.973869,0.009548
,,,,20.513053,80.129390,1009.766683,-0.475043
,,,,20.999037,71.419747,1017.968813,0.648157
,,,,20.562976,74.407651,1022.080643,-0.816598
,,,,21.378408,75.348988,1004.401752,1.133410
,,,,20.993918,65.831331,1029.411837,-0.833276
,,,,20.758232,70.379782,1011.995662,-1.009906
,,,,20.712451,72.245146,1018.344127,-0.150546
,,,,20.573647,73.296975,1014.316472,0.105164
,,,,20.906393,69.676506,1028.002042,0.049857
,,,,21.440519,73.624559,1004.481389,0.310490
,,,,20.650618,62.971667,1002.497998,-1.111486
,,,,21.083629,65.072852,1008.873705,-0.685465
,,,,20.257468,70.280772,1025.572642,-0.324747
,,,,20.663057,68.253477,1017.774947,-0.189508
,,,,20.925725,70.209058,1011.380896,-0.185919
,,,,20.506943,68.080688,1002.882839,0.852307
,,,,20.268627,64.884478,1026.500040,0.565703
,,,,21.037861,64.253134,1014.946685,0.067209
,,,,21.010842,76.438531,1007.235863,0.878402
,,,,20.493540,69.709722,1011.207508,-0.356892
,,,,20.600561,66.315326,1016.493872,0.687971
,,,,20.425565,66.693737,1004.239323,0.587253
,,,,20.762709,70.183337,1019.227400,-0.298742
,,,,20.924875,71.431542,1002.711315,1.034796
,,,,20.751182,73.783759,1008.558273,0.165653
,,,,20.475276,76.857044,1005.869710,0.081302
,,,,21.164383,80.594519,1005.124955,-0.033900
,,,,20.689897,70.895859,1016.867955,0.760761
,,,,21.467888,77.820895,1032.279390,-0.134972
,,,,20.816548,74.224700,1012.379010,0.141637
,,,,20.228099,66.408825,1009.895319,0.623656
,,,,20.709994,71.245206,1011.329786,0.292376
,,,,20.958879,69.869816,1007.731551,0.463655
,,,,21.300357,83.867588,1014.905434,-1.024699
,,,,20.702091,76.078441,1000.694337,0.570453
,,,,20.906913,71.894330,1019.897592,0.699308
,,,,20.595715,74.907056,988.916047,-1.099891
,,,,20.487264,76.275944,1012.877091,0.248084
,,,,21.162832,72.421893,1023.969291,0.183854
,,,,20.929862,70.117316,999.114803,0.179749
,,,,20.823587,71.944010,1006.705038,0.063849
,,,,20.499873,72.237717,1017.782973,0.474736
,,,,20.160111,71.948576,1015.703809,0.783345
,,,,20.944541,67.386763,1007.278634,-0.485300
,,,,20.699568,69.799269,1012.274181,0.256835
,,,,20.403730,69.451867,1017.467826,0.015570
,,,,20.155957,77.145349,1020.303170,-0.369267
,,,,21.315269,71.992945,1009.025200,-0.725493
,,,,21.496564,69.390616,996.954530,0.018942
,,,,20.445284,75.318160,1020.573146,0.673875
,,,,20.438053,75.392726,1011.806810,-0.527363
,,,,20.455387,70.977918,1008.532963,-0.097891
,,,,20.708460,74.216547,1007.178427,-0.380810
,,,,21.019112,76.536382,1015.468739,-0.602544
,,,,20.954366,75.683969,1022.779708,0.082371
,,,,21.091072,71.318386,1001.104215,-0.455443
,,,,21.049388,74.501562,1025.451858,1.394115
,,,,20.909934,67.409641,1012.294154,0.415612
,,,,20.970062,76.628042,1004.486004,0.042955
,,,,20.748816,69.361129,1016.077156,0.467476
,,,,21.233508,71.535168,1007.192390,-0.651366
,,,,21.131314,69.452064,1015.264591,-0.226233
,,,,20.907416,76.275759,1011.595657,-0.403797
,,,,20.752111,66.965212,1018.169226,-1.263879
,,,,20.729637,71.211785,1014.389671,-0.014593
,,,,21.160650,68.601870,1006.492528,0.572256
,,,,21.402574,73.911313,1001.392230,0.430391
,,,,20.288863,76.083670,1011.920334,-0.081255
,,,,20.815976,72.591107,999.654944,-0.766703
,,,,21.161836,69.982865,1009.980075,0.032528
,,,,20.683901,67.102407,1015.066405,-1.042137
,,,,21.255271,67.441608,1010.621918,-0.630306
,,,,21.063968,78.663908,994.213347,0.288559
,,,,21.016333,70.807068,1020.589461,0.910134
,,,,20.098681,70.124122,996.833855,-0.809699
,,,,20.562344,68.067450,1007.076505,0.665455
,,,,21.059375,72.445851,1012.397172,-0.118715
,,,,21.332352,70.406918,1002.554831,0.120875
,,,,20.817210,68.565506,1021.251567,0.490439
,,,,20.818984,73.488047,1009.900815,0.002512
,,,,20.734862,67.501927,1019.401820,0.453874
,,,,21.227451,66.041595,1020.424371,1.181072
,,,,20.761369,78.257829,1006.513087,-0.519386
,,,,20.710233,69.068279,1022.796194,0.328201
,,,,20.886081,66.250735,1003.265801,1.027660
,,,,20.689269,72.938766,1012.958082,0.059111
,,,,20.486414,70.017834,1015.151760,1.023335
,,,,21.593946,70.525429,1006.673416,0.492339
,,,,21.016858,70.268384,1018.040725,-0.118997
,,,,20.907194,75.496853,1018.120086,-0.141181
,,,,20.462426,76.558247,1007.916809,0.728970
,,,,20.623932,78.093961,1006.602833,-1.080607
,,,,20.817996,71.722353,1026.533035,-0.359835
,,,,20.788859,74.026706,1002.418328,0.192808
,,,,20.826077,65.153668,1003.484613,-0.596432
,,,,20.568295,68.596983,1014.977218,-0.593270
,,,,20.821290,79.355603,1012.015410,0.703701
,,,,20.797550,73.882353,1028.036583,0.220964
,,,,21.115713,73.917650,1025.766949,-0.088829
,,,,20.636055,70.170392,1009.742196,0.510922
,,,,21.165387,59.891005,1006.912930,0.366055
,,,,20.661168,76.912672,1015.800801,-0.231863
,,,,21.169007,68.283878,1007.684924,-0.387859
,,,,20.992801,69.266450,1004.064960,-0.612576
,,,,20.663586,68.664149,1010.096090,0.149189
,,,,20.703872,71.461179,998.257326,0.602118
,,,,21.322959,78.974025,1009.926416,0.501175
,,,,20.678057,73.031290,1009.321011,0.152768
,,,,20.773553,68.725825,1008.581037,-1.040484
,,,,20.687873,73.428329,1019.059714,-0.423371
,,,,21.199980,75.701722,1027.913552,-0.377677
,,,,20.849324,66.887544,997.623124,0.445765
,,,,20.830472,65.548388,1003.055933,-0.781147
,,,,20.993668,74.862150,1009.820345,0.500553
,,,,21.025770,69.341826,1009.493168,0.146420
,,,,20.581493,62.195733,999.591888,1.644090
,,,,20.243444,77.876200,1013.182913,-0.543095
,,,,20.541510,74.759629,1015.184542,0.380960
,,,,20.690481,75.070595,1005.533738,-0.783991
,,,,21.071152,72.765866,1003.693234,0.327208
,,,,20.765772,78.017068,1005.855831,1.037397
,,,,20.832185,59.307872,987.913333,-1.570058
,,,,20.313519,72.521068,1021.869251,0.659701
,,,,20.826818,69.869037,1004.090406,0.890523
,,,,20.584275,72.320649,1020.008063,-0.649007
,,,,21.301656,72.164679,1029.421265,-0.586732
,,,,20.719597,62.120285,1009.191318,0.011135
,,,,20.125495,80.407106,1004.791391,-0.297131
,,,,20.822567,72.826819,1022.847369,-0.361666
,,,,20.721135,79.347236,1008.190876,0.386333
,,,,20.489810,72.054934,1011.929010,0.909696
,,,,20.661099,65.072523,990.060982,0.378865
,,,,21.059518,66.031348,1007.947179,-0.295512
,,,,20.353252,71.040384,1002.688838,-0.181276
,,,,21.353089,66.430629,1015.680229,-0.252624
,,,,20.930243,77.716960,1023.919745,0.986322
,,,,21.066635,76.912121,1012.289390,-1.155506
,,,,20.701131,69.418493,1027.097346,-0.013575
,,,,20.706813,73.181422,1008.054975,0.673391
,,,,20.409733,78.760737,1006.696276,-0.257492
,,,,20.406984,63.290871,1024.551498,0.098329
,,,,21.060031,72.447099,1003.433320,-0.328828
,,,,21.118222,78.781949,1014.677524,-0.136781
,,,,20.564766,70.285979,992.475277,-0.834768
,,,,21.155075,72.396917,1005.792673,0.500069
,,,,20.698837,64.756172,998.260135,-0.561777
,,,,21.116950,74.739110,1034.948214,-0.477277
,,,,20.757280,71.810934,996.431927,0.709319
,,,,20.726633,79.732563,1008.140707,0.358569
,,,,20.688606,69.849668,1018.555993,-0.077443
,,,,20.525906,78.262622,1012.064946,-0.764496
,,,,20.122820,65.363792,1023.996309,-0.354652
,,,,20.399699,71.633696,1004.375971,0.750497
,,,,20.620927,74.258603,1002.894493,1.640339
,,,,20.535713,61.268692,1023.667972,0.062200
,,,,20.633266,70.695450,1020.036480,-0.804213
,,,,20.865119,78.638553,1015.297699,-0.272816
,,,,20.781241,71.440864,1011.634981,-0.216468
,,,,20.690236,67.466666,1014.214500,-0.784306
,,,,20.368831,60.756099,1025.733160,-1.019861
,,,,20.904446,64.706928,1010.049031,0.372388
,,,,20.991417,68.155915,1009.625236,0.654701
,,,,20.792257,76.957027,1003.906093,-0.671553
,,,,20.362258,68.529394,1007.913376,0.824304
,,,,20.730872,76.835053,1010.057078,-0.394707
,,,,20.715912,75.615471,1013.186192,0.287775
,,,,20.956279,71.238301,1011.800142,1.498996
,,,,20.870330,74.917487,1019.743130,0.150052
,,,,20.910050,69.839487,1011.901672,0.314413
,,,,20.755004,75.916341,1015.924411,0.028011
,,,,20.428772,68.952980,1002.392733,0.604545
,,,,21.490732,77.455612,1026.910222,0.214388
,,,,20.448190,78.001787,1025.679426,0.475569
,,,,20.776888,71.281939,1013.083931,0.302176
,,,,20.595987,73.484264,1014.769998,0.848873
,,,,19.969865,65.863870,1004.683708,-0.088427
,,,,21.026509,69.384253,988.308726,0.135912
,,,,20.844015,66.210082,1016.751659,0.294632
,,,,20.475857,67.668836,1017.278175,-0.430864
,,,,21.272766,72.030479,1008.011380,-0.778053
,,,,20.152917,68.563782,996.112134,0.528889
,,,,20.797593,66.049676,1015.688601,0.321353
,,,,20.529941,74.994897,1018.365074,1.124224
,,,,21.032388,63.425514,1018.399572,-0.647320
,,,,20.638975,68.974088,1028.304349,0.143240
,,,,21.198097,64.547537,1009.855087,0.300916
,,,,20.796480,71.044149,1006.961847,0.734697
,,,,20.997569,68.307618,1003.013990,0.057530
,,,,21.118160,68.442866,1008.890542,0.303707
,,,,21.023283,70.719632,985.988967,-0.608413
,,,,20.481279,77.447149,1018.060731,-0.233394
,,,,21.048801,76.042217,1003.045592,0.072616
,,,,20.568780,69.465664,1031.909605,0.873778
,,,,20.844331,81.725410,997.800775,0.140669
,,,,20.701619,75.134349,1029.183099,-0.151269
,,,,21.127826,75.675805,1004.889759,-0.049703
,,,,20.484997,79.831153,1010.012426,0.184444
,,,,20.825791,74.515929,1016.287013,0.219779
,,,,20.335398,73.550016,1012.561986,0.541915
,,,,20.795566,74.007102,1005.835617,-0.230578
,,,,20.767652,81.477547,1006.434945,-0.752983
,,,,20.665283,73.944206,1035.933151,0.544287
,,,,20.860259,61.590124,1005.747208,-0.115249
,,,,20.531880,69.699500,1010.282916,0.031292
,,,,20.136698,62.719034,995.607851,-0.873388
,,,,20.892502,74.033748,997.640822,-0.229485
,,,,20.332394,84.474509,1013.052142,-0.790010
,,,,20.219909,67.085930,993.445324,0.025227
,,,,20.555101,75.183903,1011.120023,0.164000
,,,,20.941682,67.389326,1027.288697,-0.184560
,,,,21.210511,76.110081,1010.208672,-0.324132
,,,,21.405113,74.618349,1003.241084,-1.010855
,,,,20.883786,73.915529,1008.522293,-0.053571
,,,,20.758542,67.924221,1014.278892,-0.529856
,,,,21.196137,74.308525,1027.987950,-0.273698
,,,,20.736347,79.679466,1006.467194,-0.277324
,,,,20.702398,78.087961,1000.928701,-0.579715
,,,,20.615226,77.302417,993.661068,-0.124804
,,,,20.624624,72.162964,1029.741380,-0.234093
,,,,21.240553,78.801349,998.259830,0.367247
,,,,20.496731,76.869620,991.064450,-0.774485
,,,,20.510484,78.128145,1009.890831,-0.465454
,,,,20.863387,71.478977,1016.580966,0.321508
,,,,20.758989,70.909222,992.373854,-0.064728
,,,,20.346539,72.367692,1012.176774,-0.402093
,,,,20.982270,69.173405,1011.901808,0.867177
,,,,20.811573,83.328157,1010.925580,-0.134288
,,,,20.909964,67.177765,1010.252260,-0.971230
,,,,20.533317,77.022476,1016.211054,0.499011
,,,,20.870362,65.012853,994.408628,0.376106
,,,,20.968854,62.315498,1001.204688,0.139193
,,,,20.868284,77.991563,1003.877045,0.875810
,,,,20.525852,76.057117,1001.063965,0.344027
,,,,20.557692,67.024931,1016.936512,-0.210286
,,,,21.060922,64.295988,1033.623343,0.527350
,,,,20.948213,78.624320,1014.463732,0.716980
,,,,21.040435,68.123831,1021.368892,-0.435503
,,,,20.497239,67.201117,1025.320303,0.996231
,,,,20.598872,80.201696,1003.285850,0.142445
,,,,20.890738,83.307023,1001.679712,-1.946432
,,,,21.136368,75.201997,1017.737162,-1.200624
,,,,20.513211,75.351353,1009.639092,1.542507
,,,,20.332753,75.248163,1005.130088,-0.109008
,,,,20.540767,74.353576,1021.424548,-0.554041
,,,,20.588665,78.843466,1008.106320,-0.577687
,,,,20.428497,63.301310,1007.590844,-0.288117
,,,,21.063344,72.510939,1013.569726,0.126977
,,,,20.695209,72.685692,1006.047266,-0.129691
,,,,20.765015,77.832467,1022.317112,0.400682
,,,,20.905107,69.465421,1015.236264,-0.916821
,,,,21.130618,69.966437,1010.207548,0.453642
,,,,20.702561,77.133170,1018.009071,-0.842436
,,,,21.076256,72.129826,1004.838693,-0.259231
,,,,20.811389,78.958511,1014.136628,-0.400184
,,,,20.883513,72.421538,1011.868289,0.146411
,,,,20.476303,69.404839,987.022178,-0.216838
,,,,20.928241,74.578398,1002.484862,-0.302210
,,,,20.728354,74.399352,1012.807084,0.218022
,,,,20.875384,80.443749,1019.126111,-0.169159
,,,,20.875951,67.251986,1027.559779,1.595181
,,,,20.775108,63.409008,1020.745574,-0.463588
,,,,20.802959,68.088040,1014.473002,0.325202
,,,,20.827978,69.166103,1012.115533,0.054853
,,,,21.099757,73.422727,1012.947974,-0.499945
,,,,20.870357,70.924803,1001.690331,1.700980
,,,,21.157464,71.872752,1009.302083,-0.187052
,,,,20.569329,73.985640,1008.030812,0.137319
,,,,20.793965,71.676620,1020.453583,-0.517002
,,,,20.439484,72.967136,1018.820259,-0.684933
,,,,21.051242,66.942289,1002.478831,-0.148846
,,,,21.009934,70.382450,1001.674090,-0.470389
,,,,20.184738,68.073152,1007.487617,0.399700
,,,,20.705796,77.997727,1010.361690,0.046818
,,,,20.636720,70.081901,1001.109723,-0.369432
,,,,21.002383,67.958894,1007.591957,-0.129007
,,,,20.566351,73.087713,1001.976646,-0.226142
,,,,20.944410,81.370329,1017.229970,0.153301
,,,,20.832139,65.906408,1020.784885,-0.322469
,,,,21.043512,66.810886,1017.080596,-0.161023
,,,,20.870604,73.291413,1000.383407,0.384152
,,,,20.876446,82.434115,993.301204,-0.776444
,,,,20.640448,77.701339,1004.987898,0.222367
,,,,20.568636,71.267667,1015.500967,-0.286515
,,,,20.280127,77.362949,1013.305904,1.235087
,,,,20.546210,65.116555,1022.849825,-0.176191
,,,,20.441987,69.768740,1002.512085,-0.188130
,,,,20.622323,67.093190,1008.546245,-1.160285
,,,,20.523490,70.821924,1011.621365,0.475391
,,,,20.503269,71.836974,1000.593370,0.678944
,,,,20.302992,78.605330,985.184679,-1.289227
,,,,20.685166,67.392675,1001.067969,-0.337357
,,,,21.220389,74.100735,1006.152124,0.621570
,,,,20.884535,72.641290,1017.542183,-0.056225
,,,,20.487345,70.810121,1009.699487,-0.847810
,,,,21.002121,73.388879,1026.981894,0.291421
,,,,20.664966,71.537889,999.256472,-0.446168
,,,,20.892469,61.264183,1015.079103,-0.035729
,,,,20.578932,75.131417,1012.446560,-0.762224
,,,,20.847733,77.894179,1030.960452,-0.588749
,,,,21.501421,74.851389,1027.470374,-0.724276
,,,,20.890495,70.088552,1011.836714,0.395134
,,,,20.631044,81.249047,1006.192753,0.067572
,,,,20.587312,77.947401,1009.668187,0.650957
,,,,20.846665,64.595902,1030.626527,0.671997
,,,,20.355777,73.385732,1002.107375,-0.296725
,,,,21.176778,70.171648,1009.700291,0.582999
,,,,20.253383,69.928212,1025.050658,-0.852699
,,,,20.883863,69.179972,996.375626,-0.862577
,,,,20.961633,65.433436,1016.527566,-0.111121
,,,,21.321154,69.383581,1027.221132,-0.615629
,,,,20.546919,77.316143,980.399186,0.219514
,,,,20.822681,80.708744,1032.320260,0.120355
,,,,21.210737,69.685798,1012.343670,0.244797
,,,,20.303806,74.801441,1000.033239,0.208720
,,,,21.123252,63.713902,1018.307769,-0.699261
,,,,20.635545,72.900264,1006.180900,-0.143783
,,,,20.385696,79.350198,1031.279722,-0.452862
,,,,19.833794,68.016503,1021.721488,-0.309462
,,,,20.579177,77.422334,1021.797448,0.179510
,,,,20.858862,75.326693,1024.543942,-0.207270
,,,,20.776115,83.260932,1004.919154,-0.278238
,,,,20.657653,69.558186,1017.219252,0.110574
,,,,20.618601,72.792561,1002.753623,0.105705
,,,,21.039076,72.179769,1010.442060,1.117484
,,,,20.697494,74.375396,1019.322004,1.104396
,,,,20.710107,66.567331,1014.452524,0.259987
,,,,20.797872,74.476717,1036.132940,0.211205
,,,,20.988383,69.877325,1018.018536,1.611843
,,,,21.491812,73.892026,1010.057875,-0.167945
,,,,20.992385,75.948951,1015.371527,0.776248
,,,,20.974250,68.249744,1011.485488,-0.617445
,,,,21.204909,71.905801,1006.573092,0.345610
,,,,20.659271,68.462652,1030.928461,0.025884
,,,,20.749610,65.170718,987.849197,0.262500
,,,,20.636535,71.979271,1020.995362,-0.114711
,,,,20.789496,66.545822,1017.671942,-0.120725
,,,,20.377304,65.823017,1008.181220,-0.424905
,,,,20.971521,75.449801,1010.453175,0.102590
,,,,20.439040,74.945724,1021.417853,0.439712
,,,,20.459686,71.405283,997.644420,0.132489
,,,,21.347457,73.756437,1009.542293,-0.921054
,,,,21.177912,84.168106,1016.415859,-0.471346
,,,,21.162362,75.015744,1002.472421,-0.396178
,,,,20.350092,72.542395,1007.300042,0.683658
,,,,20.593353,72.162577,1012.510042,-0.862165
,,,,20.911559,72.388345,985.345819,0.554303
,,,,21.192409,69.456544,1030.934614,0.157009
,,,,20.257089,70.789138,1003.296899,-0.212045
,,,,20.979581,68.888301,1031.225805,-0.276834
,,,,21.173069,76.180534,1012.042808,0.653192
,,,,20.658554,67.693066,1000.624863,0.295044
,,,,20.762528,71.684938,1018.351709,0.205160
,,,,20.704405,74.800276,1001.038952,-0.482752
,,,,20.799092,69.556897,1038.476618,-0.587448
,,,,21.054972,75.019533,1013.142101,0.451397
,,,,21.050276,74.393663,1004.677595,0.490405
,,,,20.858554,74.570535,1030.476874,0.623053
,,,,20.642272,61.841249,1002.575374,0.042355
,,,,20.561401,73.430822,1015.547981,-0.223636
,,,,21.300683,70.266386,1015.891611,-0.572642
,,,,21.066990,68.093882,1028.564844,-0.650902
,,,,20.730645,64.803417,1028.732179,0.814859
,,,,20.762474,70.789966,1031.067697,0.158297
,,,,20.971631,65.155496,993.857229,-0.748059
,,,,20.496917,77.119395,994.652225,0.957800
,,,,20.968583,76.128365,1005.259169,-0.292186
,,,,20.568035,72.443159,1010.711208,-0.400967
,,,,21.229289,77.380136,1039.916825,0.080441
,,,,20.407328,70.120385,1013.434064,-0.122780
,,,,21.154056,76.226335,996.374119,-0.831804
,,,,20.637151,64.540884,1033.019826,-0.501453
,,,,21.050832,67.314165,1028.030081,-1.183649
,,,,20.484777,62.538208,1008.618696,0.095746
,,,,20.834021,68.676140,992.537614,0.592418
,,,,21.369865,78.749282,1007.581583,-0.098551
,,,,20.664119,75.729364,1019.002886,0.892291
