Temperature,Humidity,Pressure,Vibration,TEMPF,HUMIDITY,PRESSURE,VIBRATIONH
,,,,20.867309,70.066751,1009.428147,0.411466
,,,,20.659585,74.305483,1009.792760,-0.695552
,,,,20.592803,76.427122,986.638247,0.955903
,,,,20.981010,72.141934,993.512390,1.123818
,,,,21.233655,75.358245,1011.929284,0.443008
,,,,20.653720,78.270461,1009.058273,0.029748
,,,,21.110000,80.534806,1005.377684,0.116422
,,,,20.252123,77.860841,1005.831786,0.539551
,,,,20.557566,71.972719,990.881086,0.258898
,,,,20.920033,75.746815,1031.845549,0.967950
,,,,20.589215,61.040099,1001.791952,0.434167
,,,,20.355829,77.389775,1025.977733,-0.409033
,,,,20.912438,64.714381,1024.368079,0.624547
,,,,20.731457,69.745350,1013.674433,0.087674
,,,,20.403689,72.216072,987.511045,0.693045
,,,,20.982000,73.244399,1015.535765,-0.059771
,,,,21.326379,73.234174,1009.873455,-0.202090
,,,,20.714413,72.051492,988.511311,0.323428
,,,,21.038817,78.111653,1004.662176,-0.322949
,,,,21.080704,62.954971,1014.575203,-0.894331
,,,,20.970675,70.742841,1021.474459,-0.113337
,,,,20.625314,76.938689,1005.234804,0.054770
,,,,20.552217,71.503306,1005.032918,0.717909
,,,,20.376970,66.548899,1000.331283,0.332898
,,,,20.841790,75.680156,1001.401742,0.529147
,,,,20.811944,72.652904,1013.305246,0.836170
,,,,20.367093,81.502064,1004.618862,-0.235084
,,,,21.025367,65.443613,1000.530697,0.376158
,,,,21.227703,81.397334,1017.759984,0.103298
,,,,20.527240,79.673509,1009.800823,0.459123
,,,,20.401802,76.316233,1014.887517,0.829638
,,,,20.806552,65.442604,989.580466,0.084940
,,,,21.373155,68.173941,1014.472780,-0.022517
,,,,20.904289,74.808920,1000.093103,0.780261
,,,,21.007868,81.273354,1025.958883,-0.480420
,,,,20.827649,70.870361,1015.261259,0.839983
,,,,20.406836,70.368989,1016.423447,-0.345001
,,,,20.636194,73.268463,1014.830197,0.349006
,,,,20.967693,65.745102,1020.515356,-0.073161
,,,,20.513233,77.146045,1005.195427,0.671352
,,,,20.901733,73.215803,998.972482,0.115453
,,,,20.671510,70.810119,997.348734,0.460706
,,,,20.463658,74.747896,1010.800526,0.776854
,,,,20.341021,70.445748,1009.600917,0.121824
,,,,20.908164,72.782782,1006.912951,-0.854823
,,,,20.617490,69.806478,1003.096746,0.365364
