Temperature,Humidity,Pressure,Vibration,TEMPF,HUMIDITY,PRESSURE,VIBRATIONH
,,,,20.597992,66.184128,1010.476420,0.272490
,,,,21.413365,70.554270,1012.234274,0.058987
,,,,21.029948,69.569325,1005.683425,-0.125622
,,,,20.532204,70.378484,1012.683974,0.245365
,,,,20.484785,70.304786,1012.445297,-0.602933
,,,,20.647582,71.357273,1016.230672,-1.137335
,,,,20.689782,66.165989,1013.322951,0.527997
,,,,20.933270,76.755168,1012.223815,0.771459
,,,,20.498300,74.131862,1012.013947,-0.048441
,,,,21.164209,68.399516,1025.593520,-0.676584
,,,,20.781802,76.612759,1016.854692,-0.523832
,,,,21.171200,79.289493,999.778215,1.098409
,,,,21.149856,64.416915,1021.359087,0.166025
,,,,21.210738,75.172422,1001.532754,0.452806
,,,,20.566175,64.426475,998.645868,0.944710
,,,,20.949048,67.606202,998.267039,-0.607629
,,,,20.336477,80.018812,998.977021,0.333388
,,,,20.641748,67.163995,1010.454294,-0.594180
,,,,21.005902,67.261580,1016.293406,0.464885
,,,,20.496150,65.831114,1004.427369,-0.151012
,,,,20.271189,71.405796,1017.641471,0.182429
,,,,21.258245,82.430673,1003.256111,0.179364
,,,,20.792851,67.017560,1021.500998,0.401266
,,,,20.854210,75.369592,1008.541960,0.359846
,,,,20.873866,63.572467,979.762440,0.115653
,,,,20.925143,71.094807,1007.275438,-0.311638
,,,,21.024234,75.346860,997.291313,-0.530921
,,,,20.903847,75.248606,989.008904,0.687493
,,,,20.753731,74.527606,1017.532040,0.433960
,,,,20.827116,78.336843,1002.322302,0.098459
,,,,20.335571,73.730343,993.704001,0.029306
,,,,20.886377,69.635734,991.837020,-0.860098
,,,,20.929160,68.191734,996.869826,0.014717
,,,,20.525715,69.844213,1010.644791,-0.783576
,,,,21.173789,73.212986,998.689173,0.329862
,,,,20.489526,76.584722,1017.484143,0.700201
,,,,20.514925,70.533751,1011.264926,0.597813
,,,,20.607126,77.705493,1026.733588,-0.717136
,,,,20.324050,72.437497,1012.407659,-0.003465
,,,,20.660760,84.150204,1025.684325,-0.119363
,,,,20.805941,72.686204,1011.216607,-0.283604
,,,,20.804305,73.409844,1008.094783,-0.434105
,,,,20.077826,63.018330,1018.333379,0.078099
,,,,20.805845,72.751562,1018.586040,-1.577797
,,,,21.039594,70.595725,1025.769800,0.716277
,,,,20.564655,69.305762,1021.629709,-0.495905
,,,,20.737915,71.190823,1012.014218,-0.476121
,,,,20.901343,77.705145,1001.524536,0.195073
,,,,20.769625,76.451104,1023.890594,0.767134
,,,,20.942537,82.937312,1017.934378,-0.485135
,,,,20.613882,69.474868,1031.983008,-0.305335
,,,,20.994368,72.037213,997.576013,0.423017
,,,,20.666103,71.061539,1004.816990,-0.379376
,,,,20.611700,73.498705,1011.303324,0.229637
,,,,20.683845,71.640290,1017.120782,-0.474124
,,,,20.813158,63.833111,1001.695704,-0.412439
,,,,21.195979,74.847922,1009.422062,-0.199245
,,,,20.604033,74.179744,1015.536215,-0.005121
,,,,21.034575,70.882822,1003.640698,-0.071275
,,,,20.504467,77.339062,1009.993190,-0.123965
,,,,20.946291,74.971978,1002.652756,0.029838
,,,,20.827773,62.364451,1010.763678,1.381742
,,,,20.790547,73.698039,996.157746,0.160845
,,,,20.866750,75.414839,1014.366590,-0.035608
,,,,20.897680,63.898748,995.783379,-0.016829
,,,,21.253142,66.447164,1009.829845,1.011901
,,,,20.819599,75.156254,1006.164733,0.060810
,,,,20.903182,68.999959,1023.038847,1.014450
,,,,20.695998,63.882288,1005.780846,-0.449274
,,,,20.550322,71.842731,1022.968125,-0.124302
,,,,20.666326,74.946301,1014.624470,-1.084144
,,,,20.695822,75.877830,1014.837050,-0.299566
,,,,21.206052,70.391312,1018.123604,-0.896866
,,,,20.935590,72.206156,998.076201,-0.550776
,,,,21.009642,71.368458,1020.890413,0.121527
,,,,20.586675,68.767438,1020.497219,0.082520
,,,,20.975827,74.873641,999.679578,0.081107
,,,,20.354868,67.278145,1019.756549,0.242373
,,,,20.449214,79.697592,1028.465315,-0.762142
,,,,21.581501,74.541836,977.179346,0.703511
,,,,20.944310,75.836694,1006.948423,0.631679
,,,,20.970453,82.089009,997.456241,0.207985
,,,,20.783043,76.061135,1000.286620,-0.034461
,,,,20.585860,64.747875,996.068769,0.877985
,,,,20.655263,73.822823,993.401901,0.676002
,,,,20.852718,65.154409,999.225760,0.684882
,,,,20.594632,77.408922,1003.525802,-0.757936
,,,,20.807764,70.537666,1009.337425,0.360105
,,,,20.686659,68.989750,1005.908637,-0.199283
,,,,20.897221,72.809529,1004.119987,-1.115669
,,,,20.513481,73.834707,1001.051349,0.029805
,,,,21.198511,72.876555,998.040389,-0.120193
,,,,20.999080,68.876673,999.604070,-0.098370
,,,,20.446097,65.338275,1004.529408,-0.466614
,,,,20.755476,80.359698,1015.890487,-0.076726
,,,,20.443910,82.687219,997.440028,-0.071404
,,,,20.802252,78.211154,1017.098029,0.059729
,,,,20.953255,79.501104,1025.040424,0.290255
,,,,20.973146,81.042406,1010.575365,0.341337
,,,,20.816732,73.433832,1014.641698,-0.049470
,,,,20.736455,72.637606,1020.070944,-0.025148
,,,,20.786321,77.822515,1015.488666,-0.154088
,,,,21.301847,73.923402,1016.765463,0.118386
,,,,20.088402,65.903379,1014.852722,-0.507823
,,,,20.753931,69.602039,1019.310868,-0.027578
,,,,20.644665,69.369180,1011.288614,-0.415683
,,,,20.907526,68.014673,1011.947927,0.227782
,,,,20.831836,72.784771,1018.308102,-0.609065
,,,,20.488177,69.693534,1034.583835,-0.246018
,,,,20.543743,81.320854,1013.584851,-0.349648
,,,,20.318759,71.238691,989.864684,0.683837
,,,,20.948590,72.128855,1009.437677,0.588637
,,,,20.808840,76.331093,1011.586114,-0.274445
,,,,20.428209,66.772935,1003.733132,-0.872647
,,,,20.644168,74.463914,1012.622960,-1.104508
,,,,20.235337,85.364078,1002.579689,-0.298065
,,,,20.034424,73.080313,1016.840487,0.328089
,,,,21.245222,75.114070,1021.069826,0.424895
,,,,20.930576,76.446501,997.412064,1.496412
,,,,21.021064,74.314670,1003.943996,0.745026
,,,,21.288073,71.533129,1024.405352,-0.492109
,,,,20.309439,76.177605,1011.053402,-0.063279
,,,,21.021363,72.317943,1001.326442,-0.050176
,,,,21.212892,72.613942,1033.169904,0.449823
,,,,20.516429,76.432866,1000.042310,0.460512
,,,,20.343128,69.157535,1010.451276,0.580018
,,,,20.456334,70.909182,1007.290967,0.197694
,,,,21.014570,81.745728,1027.791284,-0.154177
,,,,20.675113,65.393082,1003.625931,0.780490
,,,,20.678203,67.986891,1015.401307,0.377303
,,,,20.822121,80.665898,1008.495145,-0.219853
,,,,20.833059,75.158332,1011.271131,-0.714608
,,,,20.760647,73.146463,998.120010,-0.352142
,,,,21.650459,73.976955,1002.205435,1.089527
,,,,20.871724,72.962642,1004.699948,0.391505
,,,,20.711685,69.878728,1014.838469,1.040462
,,,,20.418440,67.476724,1016.448429,0.866704
,,,,20.957683,68.620391,1014.555132,0.067681
,,,,21.187130,71.719781,1005.388351,0.349621
,,,,21.114651,68.302544,1006.640825,-0.895273
,,,,21.583928,65.525378,998.208210,-0.675964
,,,,21.326754,63.389493,1003.141092,-1.468385
,,,,20.623215,73.355500,1011.648501,0.370705
,,,,20.463276,72.240226,1011.502490,0.581780
,,,,21.045788,69.785496,995.358991,-0.147209
,,,,20.930704,66.032937,998.320304,0.258631
,,,,20.942220,72.620496,1006.960461,-0.763749
,,,,20.709651,70.697830,1011.542368,-0.348766
,,,,21.176932,69.777634,1009.153315,0.071111
,,,,20.638566,76.360120,1017.797696,0.284489
,,,,20.783104,74.939066,1011.998279,-0.020608
,,,,20.543109,72.466586,988.131694,0.263535
,,,,21.004572,70.752491,998.811989,0.229398
,,,,20.997031,78.712826,1017.357429,-0.119009
,,,,20.527351,76.133184,1010.162301,-0.049273
,,,,20.707699,72.570506,1020.443287,-1.337419
,,,,20.885640,77.234237,999.918796,0.391311
,,,,20.892186,66.531231,1010.158740,-0.512856
,,,,21.145794,71.830029,993.969381,0.086540
,,,,20.831766,73.290685,1022.996560,0.221337
,,,,20.635687,80.359077,1007.554758,-0.808215
,,,,21.104357,72.841037,1016.244854,0.532747
,,,,20.519008,72.175350,1009.609272,-0.965668
,,,,20.752627,71.542507,1009.095322,-0.639232
,,,,20.379555,75.420054,1005.333095,1.547615
,,,,20.767033,75.742336,1005.556329,-0.103957
,,,,20.777893,68.972048,989.736788,0.490196
,,,,20.789675,75.708777,1020.273069,-0.487364
,,,,20.578296,70.566510,1007.064123,-0.074359
,,,,20.907588,72.325634,1006.801770,-0.752537
,,,,20.910358,73.139428,995.424266,0.142765
,,,,20.995496,72.974068,998.146432,-0.332408
,,,,20.774849,72.329723,1007.077219,1.028655
,,,,20.841668,70.108403,1008.326647,-1.153851
,,,,20.450707,75.110777,1009.203263,-0.308680
,,,,21.068382,68.733181,1009.782859,-0.121176
,,,,20.584100,64.475977,1002.349378,-0.639536
,,,,21.429030,78.223930,988.998964,-0.088391
,,,,21.140101,72.169238,1003.148726,-0.040777
,,,,21.001364,77.742560,1021.119759,0.261332
,,,,20.572015,73.958202,1024.472719,0.319154
,,,,21.007546,66.934062,1002.584200,0.105127
,,,,20.789859,65.475124,1006.637030,0.373020
,,,,20.634798,68.696340,1003.761464,-0.451440
,,,,20.967198,74.925795,1015.437403,-0.022463
,,,,20.979380,86.221414,1006.547062,-0.088270
,,,,20.626035,64.069794,1010.276567,-0.011857
,,,,20.359088,83.871239,992.455003,-0.881025
,,,,20.837779,68.279893,1031.462973,-0.372679
,,,,20.622736,73.645172,1011.350965,-0.037596
,,,,20.428679,67.986744,1002.188300,-1.157358
,,,,20.522677,68.667136,1006.200571,0.054029
,,,,20.469916,71.469377,1015.812033,-0.751340
,,,,20.874449,73.918007,1026.041615,-1.449476
,,,,20.981200,60.005335,1015.686412,1.343261
,,,,21.260965,66.883793,1010.656060,0.148241
,,,,20.378038,75.562948,1007.561359,-0.076284
,,,,20.556241,71.432043,1008.611136,-1.227316
,,,,20.909870,72.349692,1024.651101,0.588778
,,,,20.195955,62.201297,999.311557,0.756042
,,,,20.929687,61.883663,1011.879353,-0.117629
,,,,20.625573,78.312576,1039.159639,-0.363995
,,,,21.138309,76.807718,998.384635,0.051991
,,,,20.402657,66.189688,1014.147295,0.323356
,,,,20.970340,70.669266,1016.696766,-0.247731
,,,,20.933625,73.582927,990.838992,-0.517830
,,,,20.378051,66.557117,1014.188648,-0.382501
,,,,20.570193,76.605250,1010.523956,-0.471183
,,,,21.048625,72.897978,1000.349559,0.215856
,,,,20.916288,68.104037,1019.733695,-0.292892
,,,,20.515316,66.011069,1021.996338,-0.646807
,,,,20.914721,68.269832,1008.911294,0.196907
,,,,20.246490,71.345613,1003.705424,0.217505
,,,,20.683121,73.315562,1004.297678,0.397165
,,,,20.843091,74.181435,1010.437318,-0.105531
,,,,20.531277,74.551019,1006.823149,0.813306
,,,,20.751897,79.274159,1009.660525,0.635826
,,,,20.409424,64.879557,1010.465996,-0.836644
,,,,20.757544,77.740142,999.219171,0.370663
,,,,21.133320,71.437454,1010.508546,-0.104673
,,,,21.204653,78.438457,1007.798004,-0.317757
,,,,21.028782,69.040565,1006.264334,0.213510
,,,,20.915769,82.218614,1019.052596,0.110563
,,,,20.644686,72.010297,1003.357840,0.309341
,,,,21.448229,67.620270,1026.478459,-0.383767
,,,,20.812732,69.880531,1001.788731,0.228645
,,,,20.487595,66.677074,1023.789309,-0.191897
,,,,20.754796,67.873715,1025.358232,-0.870160
,,,,20.622429,68.234970,1011.915077,0.489198
,,,,20.716313,74.286888,1014.856849,0.970825
,,,,20.403310,62.874584,1008.101953,-0.466469
,,,,20.746064,72.580919,1021.664791,0.338715
,,,,20.690442,71.501401,1009.853110,0.472044
,,,,20.658206,77.147760,1007.077964,-0.360419
,,,,20.521106,73.938777,1009.036782,-0.078543
,,,,20.770530,67.516710,1003.491861,-0.303087
,,,,20.408992,69.889408,1001.776167,-0.784812
,,,,20.588978,73.284419,1029.143309,0.408995
,,,,20.811808,66.922549,1010.067461,0.372850
,,,,21.195053,79.876884,1014.063633,0.235286
,,,,20.777412,73.123981,1010.344508,-0.447123
,,,,20.077923,73.021552,1008.233948,-0.066868
,,,,20.772462,70.243159,1002.682157,0.051663
,,,,21.268959,75.295985,1018.052090,0.392801
,,,,21.256347,69.734641,1006.695642,0.727039
,,,,20.781776,75.587772,1010.510453,-0.116256
,,,,21.133780,70.927443,1010.992317,-0.326535
,,,,21.278478,71.668513,1009.135886,-0.769690
,,,,21.163658,70.871055,1019.836907,-0.793022
,,,,20.688970,80.397902,1019.266594,0.453487
,,,,20.740689,73.505422,1009.432787,-0.711168
,,,,20.894402,77.735297,990.403120,-0.680752
,,,,20.520538,69.128083,1016.334804,1.097310
,,,,20.378774,68.522758,997.599203,-0.434383
,,,,20.311688,68.170236,995.291726,0.014590
,,,,20.758098,75.062142,1014.899004,-0.359127
,,,,20.958208,69.954592,998.316174,-0.079716
,,,,20.540090,68.409171,1008.647472,-0.871302
,,,,21.153572,72.965559,1030.056514,0.656956
,,,,20.997698,67.551688,1020.563480,-0.153816
,,,,21.255207,63.515914,1013.728414,-0.524253
,,,,20.565483,75.621672,1001.035619,0.845689
,,,,20.481373,72.981962,1006.040476,0.867392
,,,,20.363981,72.122174,1010.534754,0.242272
,,,,20.229542,69.053901,1012.111983,-0.157340
