Temperature,Humidity,Pressure,Vibration,TEMPF,HUMIDITY,PRESSURE,VIBRATIONH
,,,,20.950789,68.191858,1003.777086,0.133092
,,,,20.610682,59.910405,1020.735612,0.035598
,,,,20.769921,72.497033,997.551757,0.038500
,,,,20.235719,67.987682,1007.120386,0.441815
,,,,20.521562,76.322069,1015.599487,0.409583
,,,,20.254346,74.929310,1016.827615,0.634596
,,,,20.914248,68.053380,1014.107949,0.184117
,,,,20.588128,65.479207,1012.924980,-0.029624
,,,,21.074978,71.377264,1016.788147,-0.058398
,,,,20.257967,75.216080,1004.041232,0.093655
,,,,20.728736,66.278559,1013.972742,-0.074137
,,,,20.634866,77.654121,1015.455312,0.653680
,,,,21.150465,78.578560,985.269118,0.195338
,,,,20.654039,69.627374,1015.858571,-0.062336
,,,,20.349201,72.649731,1004.735486,0.149907
,,,,20.633671,71.093788,1005.005363,0.327568
,,,,21.047932,81.150860,1020.518884,0.407447
,,,,21.133423,71.317589,1012.774397,-0.929626
,,,,21.178122,71.969781,1000.737987,0.048435
,,,,20.687423,76.596948,983.213885,-1.334594
,,,,20.739309,70.930359,1010.751892,-0.633104
,,,,21.165946,61.714255,996.825774,-0.561050
,,,,20.713245,76.447500,1007.636871,0.186028
,,,,20.706241,73.738040,1008.797676,-0.807770
,,,,20.413279,69.667293,1000.103787,-0.421053
,,,,20.575743,75.439615,998.315267,0.602538
,,,,21.273375,72.735810,1008.005298,1.348535
,,,,21.422522,64.973371,1012.016099,0.166270
,,,,21.434546,70.669605,1005.681905,0.296113
,,,,20.811765,72.967622,1005.856509,-0.280453
,,,,20.896272,69.234831,1008.920430,0.211670
,,,,20.391504,70.904757,1010.485909,0.917690
,,,,20.660723,65.173009,1030.197604,0.585069
,,,,20.461133,74.938839,1016.611055,-1.651883
,,,,20.760753,82.684604,999.575743,-0.111509
,,,,20.764192,65.110864,1004.426369,-0.935613
,,,,21.030936,74.063487,1010.795292,0.523250
,,,,20.055284,68.255405,1013.124110,-0.421547
,,,,20.828779,80.226973,1010.541503,-0.101582
,,,,20.958405,69.138002,1003.646741,-0.628558
,,,,21.070629,71.639505,1016.684463,-0.032404
,,,,20.224121,69.018964,1028.906090,0.792253
,,,,20.915324,76.882957,1015.196910,-0.959001
,,,,20.533863,73.765156,1005.892667,0.346234
,,,,20.725415,67.647056,997.530546,-0.286111
,,,,20.579412,65.484716,1011.792344,-0.090897
,,,,20.975945,78.907488,995.095987,0.660855
,,,,21.144469,74.040633,1017.538599,-0.343620
,,,,20.960405,70.125280,1022.361591,-0.061431
,,,,20.753393,75.049666,1014.399942,-0.941771
,,,,20.654180,63.102853,1001.033873,-0.771676
,,,,20.785475,63.628574,1002.181290,-0.300658
,,,,20.459035,67.835282,1017.202035,0.325240
,,,,20.654183,70.358160,1026.095360,0.008421
,,,,20.941423,64.448308,1018.968325,0.129391
,,,,20.450582,73.140300,1026.574079,-0.489838
,,,,20.362473,70.048055,1017.376994,-0.552095
,,,,20.537584,61.560930,1002.843666,-0.392829
,,,,21.166403,76.305195,1024.819945,0.560818
,,,,21.247532,75.935603,1014.642915,-0.559669
,,,,20.509643,72.082534,1025.777632,-0.584322
,,,,20.769075,73.793368,988.879591,0.369079
,,,,20.944710,72.571021,1016.423772,1.045986
,,,,20.850413,82.286373,1004.701527,-0.009376
,,,,20.713671,70.066659,1032.227706,-1.107949
,,,,21.008308,71.357732,1001.361623,-0.022867
,,,,20.499507,67.741093,1007.361857,0.018147
,,,,20.457396,70.693987,1019.912917,-0.099540
,,,,20.706718,76.209681,1023.207822,-0.331286
,,,,20.455840,69.483469,1014.076834,-0.225320
,,,,20.791626,74.412757,1000.552492,-0.249543
,,,,20.880866,68.728388,1001.741428,-0.389020
,,,,20.907703,79.012925,1004.565314,-0.584077
,,,,21.056517,65.638658,1002.422727,-0.246892
,,,,20.983716,58.421175,1013.218131,0.509402
,,,,21.254450,77.425669,1002.045151,0.123506
,,,,21.024095,60.335481,1015.218661,-0.443372
,,,,21.384854,70.600525,1001.411085,-0.263271
,,,,20.966436,74.557419,1016.449982,-0.500463
,,,,20.582456,65.976766,1018.453295,-0.139873
,,,,20.369107,73.153940,1010.775556,-0.956597
,,,,20.493287,67.434727,1015.619738,-0.441882
,,,,19.993297,71.033477,1018.447852,1.098549
,,,,20.930343,72.482006,1032.820929,0.605296
,,,,20.834992,68.996120,1006.105356,-0.450239
,,,,20.639006,71.572816,1009.675707,-1.304010
,,,,20.730273,73.254003,1003.389182,0.631010
,,,,20.618570,73.345481,1010.884589,0.734876
,,,,20.853985,72.530521,1004.411694,-0.247738
,,,,21.200146,72.235001,1009.152382,-0.917816
,,,,20.823275,70.491651,1021.117878,0.069283
,,,,20.859841,76.030848,1012.879562,0.582040
,,,,21.028415,60.803871,990.379202,-0.764727
,,,,20.674298,71.918050,1008.016799,-0.062867
,,,,20.830821,56.383515,1013.229288,-0.058674
,,,,21.162367,66.808370,1008.361115,-0.698559
,,,,20.941230,71.289141,1012.217620,1.029527
,,,,20.619738,70.391672,1011.900358,-0.047857
,,,,20.969819,61.985910,1005.849242,-0.039010
,,,,20.887679,64.596561,1003.349753,0.731993
,,,,20.450551,70.880842,1013.657542,0.357589
,,,,20.586735,62.470057,1006.674048,0.065084
,,,,20.842962,76.582327,1017.848080,-0.620747
,,,,20.981581,67.527147,1003.158791,0.208704
,,,,20.798431,66.075133,1012.530569,-0.179818
,,,,20.949666,78.898080,997.026410,-0.171489
,,,,21.221812,75.080457,1010.916260,-0.925254
,,,,20.806201,75.946823,1008.808961,0.125212
,,,,20.721682,71.676132,1010.666990,1.316188
,,,,20.293100,64.341860,1010.290184,-0.472004
,,,,21.150842,65.458363,989.578253,0.673451
,,,,20.710726,70.261436,1006.343644,-0.046375
,,,,20.870444,69.925558,1015.492447,-0.731694
,,,,20.814944,77.695900,1005.530296,-0.527718
,,,,20.929695,77.465560,1013.952936,-0.063921
,,,,20.868480,72.016637,1006.264133,-1.191279
,,,,20.699946,65.648267,1003.254391,0.864874
,,,,20.810499,60.570986,1017.161247,-0.547515
,,,,21.489041,69.942828,1008.392242,-1.012238
,,,,20.417402,72.774393,1018.646416,0.311444
,,,,20.951562,63.989095,1011.548061,0.197219
,,,,21.164357,67.060870,1005.127093,-0.137525
,,,,20.747765,69.559453,1005.708854,-0.392117
,,,,21.052520,73.654076,996.840519,-0.597088
,,,,20.719858,77.601278,1037.300037,-0.153389
,,,,20.661297,66.011642,1005.035387,0.077093
,,,,20.259289,72.104523,1018.747173,0.012318
,,,,20.189197,82.710098,1008.499587,-0.173259
,,,,20.578086,68.456486,1010.740975,0.535077
,,,,21.356866,75.504486,1013.656987,0.187611
,,,,20.743601,77.356417,1003.273167,0.329017
,,,,20.406365,75.871404,1003.388815,0.264240
,,,,20.544022,63.269265,1009.422987,-0.352931
,,,,20.446130,69.356324,1009.262755,-0.695457
,,,,20.911461,67.151743,1010.735678,-0.885158
,,,,20.626172,74.669946,1014.774092,-0.382815
,,,,20.037914,82.180885,1009.611613,-0.410510
,,,,20.752266,78.429227,1018.853369,0.423301
,,,,21.013097,73.735795,995.936574,0.092936
,,,,20.586341,68.941355,1010.587541,-1.325765
,,,,20.364723,77.563035,1014.978221,-0.205340
,,,,20.895629,76.387199,1009.740942,0.207127
,,,,20.761363,69.574667,1006.191682,-1.484852
,,,,20.654362,71.662152,1010.822600,-0.552304
,,,,20.381688,67.670288,1025.244482,0.003901
,,,,20.510618,79.906484,1016.265913,0.319211
,,,,20.587763,58.531712,1015.101328,0.136664
,,,,20.718008,71.102326,1017.289232,0.793998
,,,,21.117635,79.449025,1019.879017,0.949167
,,,,21.429741,71.985453,1021.536812,-0.219957
,,,,20.719549,78.745801,1008.127041,-1.079372
,,,,21.108074,79.559945,1023.064220,-0.810680
,,,,20.896645,65.743579,1020.603653,-0.111986
,,,,20.318877,78.307020,1006.551925,0.310137
,,,,21.359130,61.123412,1001.145231,-0.349929
,,,,21.268545,64.623873,1006.649389,0.075447
,,,,20.556747,73.753694,1012.578976,-0.378163
,,,,21.028751,82.700051,1000.134801,1.418251
,,,,21.245536,66.080421,1006.469206,0.056707
,,,,20.463037,68.002231,1028.645194,-0.368205
,,,,21.098266,76.490829,1006.972089,0.570581
,,,,20.451737,81.006993,1004.477632,0.264024
,,,,20.600064,69.944177,1009.989870,-0.211361
,,,,20.945721,70.230970,1011.555287,-0.380531
,,,,20.673275,78.502174,1031.849341,0.445739
,,,,20.358694,68.386793,1012.544076,-0.604628
,,,,21.008086,65.148545,1003.358383,-0.021159
,,,,20.734338,65.036345,999.086326,0.189926
,,,,20.843250,64.703401,1030.283112,-0.890348
,,,,21.028998,68.563510,1012.009874,0.049077
,,,,20.973057,75.412665,1010.911767,0.458401
,,,,21.089824,72.337444,1032.087307,0.323846
,,,,20.546106,72.962013,996.438968,0.659340
,,,,20.933794,69.876445,1018.443240,0.696258
,,,,20.748846,77.106049,1015.915292,-1.138330
,,,,21.121930,82.467762,1016.792578,-0.331831
,,,,20.791107,69.172876,1004.165971,0.378364
,,,,20.621567,71.107059,1010.115419,-0.581416
,,,,21.106985,73.152952,1004.582615,1.433778
,,,,20.718229,75.480629,1007.397982,-0.926413
,,,,20.910549,67.623459,996.946123,-0.778543
,,,,20.898573,70.098697,996.125736,1.033942
,,,,20.847174,68.473404,1001.065416,-1.616885
,,,,20.217457,71.156093,1000.613528,0.199339
,,,,21.020488,67.789660,1003.254325,-1.302980
,,,,21.184662,71.318494,1009.793566,0.653778
,,,,21.174890,64.695023,1012.978085,-0.910130
,,,,21.311754,79.541497,1001.292778,-0.243971
,,,,20.455531,73.860360,1011.180020,0.147759
,,,,20.557459,74.636099,1006.555798,0.670772
,,,,21.272150,64.083956,1009.195154,0.183219
,,,,20.848270,65.592935,1026.250239,0.548417
,,,,20.723471,71.657280,1009.365411,-0.152248
,,,,20.962697,70.775103,1014.081769,-0.283205
,,,,20.157744,80.779622,1028.240002,0.033043
,,,,20.726566,84.238544,989.643442,0.407071
,,,,21.037688,79.104029,1002.658492,-0.081880
,,,,20.661181,80.340069,1023.410658,0.496572
,,,,20.880213,75.846322,1001.946122,-0.202237
,,,,20.292554,71.117735,1015.858369,-0.721632
,,,,21.054712,68.346180,1009.448115,1.036476
,,,,20.691463,79.086691,1014.506313,0.048855
,,,,20.702766,64.045047,1028.641649,0.437535
,,,,20.800588,76.762912,1011.226863,-0.119247
,,,,21.259079,73.979771,1005.653052,0.125431
,,,,21.153603,70.876694,1005.514522,0.233656
,,,,20.888385,63.719125,1002.340227,-0.524661
,,,,20.982866,73.387436,1003.522479,-0.281385
,,,,21.004218,77.405359,1024.019060,-0.689284
,,,,20.652750,73.845202,1021.963454,-0.153967
,,,,20.942671,70.362009,1026.436562,-0.206965
,,,,20.841312,65.304249,1014.153666,-0.393835
,,,,21.239280,70.833665,1007.245890,0.106589
,,,,21.133830,77.747195,1027.426474,-0.407259
,,,,21.225273,70.651081,1017.822085,-0.086836
,,,,20.929985,73.381546,1011.104984,-0.241372
,,,,20.943205,68.849131,1001.783350,0.549358
,,,,20.040996,69.906779,1010.288748,-0.017836
,,,,20.796848,69.794422,1028.418102,0.294858
,,,,20.203283,61.552410,1004.804449,0.410554
,,,,20.982899,70.832391,1004.549622,-0.610892
